"id","label","mots_clefs","type","catégorie","prix_achat","date_acquisition","donateur","date_modif","édition","nom","interne","année","statut","tampon","état_général","qualité_photo","rareté","interêt","pivée","note_admin","note_visiteur","pos_x","pos_y","angle_photo","pos_x_photo","pos_y_photo","adresse_nom","adresse_1","adresse_2","adresse_ville","adresse_pays","valeur","précédent","suivant","pays","région","fleuve","pk","rive","sens","description","remarques","message"
"1582","10 - Arques - Quai et Ascenseur des Fontinettes","Chaland, Arques, Ascenseur Fontinettes","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1583","BERANGER et Cie - 248 rue de BERCY - PARIS XIIè - Cales de radoub de Charenton(T 124)","""Yacht """"Suzon"""", Chantier Béranger et Cie, Cales de raboud de Chanrenton, Cale Sèche - Radoub""","CPA","BEF","22","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1584","GARGAN - la passerelle du canal","Passerelle, Canal, Gargan","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1585","CORBEIL - le moulin","Corbeil, le moulin","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1586","BEAUMONT - Les Etablissements de bains","Bains, Yacht, Beaumont","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1587","ANGLURE (Marne) - La Pointe","Pêcheur, Anglure, Enfants","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1917","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1588","MONTARGIS La Passerelle - Vue sur le Canal","Passerelle, Canal, Yacht ?, Montargis","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1589","Suresnes 18 - Remorqueur sortant d'une écluse","Ecluse, Suresnes, Remorqueur Figaro","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1590","DUCLAIR - L'Arrivée du Bac à vapeur","Charrette, Cheval, Duclair, Bac à vapeur","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1591","""VALVINS-LES-BAINS - Le yacht """"Aimée"""" ( hivernage )""","""Yacht """"Aimée"""", Valvins-les-bains, Hivernage""","CPA","BEF","15","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1592","HERBLAY- Rives de la Seine","Barque et Canot à la rame, Voilier, Herblay","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1918","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1593","HERQUEVILLE - La Maison des Matelots","Yacht, Herqueville, Maison des Mâtelots","CPA","BEF","17","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1594","AULNAY-Sous-BOIS - Le Passeur du Canal","Passeur, Canal, Aulnay-sous-bois","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1595","POISSY - Ponton de canotage","Barque et Canot à la rame, Poissy, Yacht, Aviron et Canotier","CPA","BEF","7","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1596","LE VEURDRE - Les bords de l'Allier - Chantier Beletre - Préparatifs de lancement d'un bateau de 300 t.","Le Veudre, Chantier Beletre, Lancement bateau, Cale Sèche - Radoub","CPA","BEF","17","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1597","JOINVILLE LE PONT - Un groupe de nageurs dans les jardins de l'Ermitage","Joinville-le-pont, Nageur, Jardins de l'Ermitage","CPA","BEF","8","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1598","Denain - Cafus à briquettes","Denain, Cafuts","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1599","JUVISY-sur-ORGE - Bords de Seine - Chantier des Vedettes Automobiles Lancement du Chaland N° 1 28 mètres de long, vitesse 8 kil à l'heure","""Chaland, Juvisy, Lancement bateau, Chantier des vedettes automobiles, Yacht """"La Nedda"""" (Trouville)""","CPA","BEF","25","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1600","7 POISSY - Un Bateau Buvette sur la Seine","Barque et Canot à la rame, Poissy, Bateau Buvette","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1601","22 - ROUBAIX - Le Pont Hydraulique - Passage d'un Bateau","Roubaix, Pont de Crimée, Pont Hydraulique","CPA","BEF","8","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1602","Joinville - Maurice Volljung (sept ans et demi) Plonge de 15 mètres de hauteur","Joinville-le-pont, Plongeon, Maurice Volljung","CPA","BEF","8","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1603","278 - PARIS - Les Berges de la Seine - Déchargement des Bateaux","Paris, Chevaux, Charette, Déchargement des bateaux","CPA","BEF","8","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1914","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1604","VERNEUIL - Port à Sable","Verneuil, Port à Sable","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1605","6 - ISLE ADAM - La Plage","Piscine, L'Isle-Adam, La Plage de l'Isle-Adam, Nageuse","CPA","BEF","8","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,"Trucage","1922","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1606","PERSAN - BEAUMONT - Passage d'un hydravion sous le pont de l'Oise","Pont, Hydravion, Persan-Beaumont","CPA","BEF","20","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1938","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1607","35 DENAIN - Groupe de Cafus","Denain, Cafuts","CPA","BEF","9","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1608","CONDE-sur-MARNE - L'Usine Hydrolique - Les Machines ","Usine des Eaux, Conde-sur-Marne","CPA","BEF","8","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1609","MAUBEUGE - L'Ecluse","Halage, Ecluse, Chaland, Maubeuge","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1610","MEULAN - Le Petit Bras de la Seine - Paysage","Yacht, Meulan, Hivernage, Le Petit Bras de la Seine","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1611","DUNKERQUE - Un Scaphandrier - Le Port","le Port, Scaphandrier, Dunkerque","CPA","BEF","17","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1612","CONFLANS-FIN-D'OISE - Station de Remorqueurs","Remorqueur, Toueur, Conflans-fin d'Oise, Station de Remorqueurs","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1613","MERICOURT - L'ANJOU entrant dans l'Ecluse","Ecluse, Méricourt, Paquebot L'ANJOU","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1614","""150 - DUNKERQUE - Le Sous-Marin """" LE LUDION """"""","Dunkerque, Le Sous-Marin  LE LUDION  ","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1615","610 - LE HAVRE - Petite Cale et vue sur la Tente Transatlantique - Un Yacht en Cale Sèche","Le Havre, Cale Sèche - Radoub, Yacht Suresnes petit ?","CPA","BEF","7","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0","1843",,"France",,,"0","Inconnu","Inconnu",,,
"1616","24 - NOGENT - JOINVILLE - Casino Tanton","""Joinville-le-pont, Nogent-sur-Marne, Casino """"Tanton""""""","CPA","BEF","6","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1617","1803 - La France Reconquise (1917) FRANC PORT - Le pont sauté, le passage d'un chaland","Aubes, Chaland, Franc-Port","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1618","52 SURESNES - Bords de Seine - Garage des Yachts","Suresnes, Garage des Yachts, Yacht Enfants...?","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1619","92- AY - Le canal et l'Ecluse ( Halage péniche )","Halage, Ecluse, Chaland, Ay-Champagne, Eclusière","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1904","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1620","7 - CHATOU - La Seine entre les Ponts, les chalands","Ponts, Chatou, Chaland","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1621","8005 - SAACY SUR MARNE - Le Barrage de Méry","Chaland, Saacy-sur-Marne, Le Barrage de Méry","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1622","13 - CREIL - Le Pont Métallique","Le Pont, Creil, Charrette","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1623","23 SAINT GERMAIN EN LAYE - Le Pont du Chemin de Fer","Saint-Germain-en-Laye, Vignes","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1624","79 - COMPIEGNE - Péniches sur l'Oise","Péniche, Compiègne","CPA","BEF","7","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1625","LA FERTÉ SOUS JOUARRE - La Marne et le quai de Marine vue prise de l'Ile","""la Ferté-sous-Jouarre, Yacht """"Eider"""" (Lebaudy)""","CPA","BEF","4","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1626","399 - ROUEN - Le Transbordeur, vue du Pont Boieldieu","Aubes, Rouen, Pont Transbordeur","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1923","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1627","LIMAY - Le Vieux Pont","Lavandière, Le Vieux Pont, Limay","CPA","BEF","7","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1628","19 DIEPPE - Le Pont Tournant","Le Pont Tournant, Dieppe","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1629","ESBLY - L'Entrée du Tunnel de Chalifert","Esbly, Tunnel de Chalifert","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1630","BRAY SUR SEINE - Les bords de la Seine - Le Pont","Barque et Canot à la rame, Le Pont, Bray-sur-Seine","CPA","BEF","5","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1631","PONT SAINTE MAXENCE - L'Ecluse","Ecluse, Chaland, Pont-Sainte-Maxence, Remorqueur ?","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1919","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1632","178 - LAGNY SUR MARNE - Le Moulin de la Galette","Lagny, Le Moulin de la Galette","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1633","52 - LE HAVRE - Yachts de plaisance au Bassin du Commerce et la Place Gambetta","Le Havre, Bassin du Commerce, Yacht ?, Cale Sèche - Radoub, Place Gambetta, Yacht Suresnes petit ?","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1634","7 SAINT-MAUR - Les beaux sites de la Marne (homme repeignant la coque de bateaux )","Pont, Barque et Canot à la rame, Saint-Maur, Peinture, (homme repeignant la coque de bateaux )","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1635","18 SAINT-MAMMES - Le Quai et le Canal du Loing","Chaland, Saint-Mammès, Chien, Canal du Loing","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1636","23 - SURESNES - Bords de Seine","Suresnes, Yacht ?","CPA","BEF","2","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1637","154 - CHATOU - Le Port et le Restaurant Fournaise","Chatou, Chaland, Maison Fournaise","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1638","LA CATASTROPHE DE LORROY - Les premiers bateaux repassant le Canal le 14 Mai 1910","Canal, Catastrophe de Lorroy, 21 Janvier 1910","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1639","90 LAGNY - les bords de la Marne - Garage Pasquet","Lagny, Pasquet (Garage & Maison), Scène de Canotage","CPA","BEF","10","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1640","JUVISY SUR ORGE - 3 - Débarquement des 250 touristes. M. Argeliès, député, maire de Juvisy, souhaite la bienvenue.","Bateau Touriste, Juvisy","CPA","BEF","15","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1641","156 Les bords de la Marne - Déjeuner sur l'herbe","Marne, Déjeuner sur l'herbe, Pique-nique, Bain froid","CPA","BEF","3","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1642","LAGNY - Fête nautique 5 juin 1910 - entrée de la ville","Pont, Lagny, Fête nautique 5 juin 1910, tricycle, Collection Maurice Chevallier","CPA","BEF","15","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1643","""1074 SAINT-JEAN - Déchargement de la """"Ville de Reims"""" après l'échouement""","Aubes, Remorqueur ?, Saint-Jean, Déchargement de la Ville de Reims après l'échouement","CPA","BEF","31","2021-11-14 08:13:07","Samathey","2023-11-08 08:28:24",,,,"1914","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
